KAach,KEach,DVach,EC50ach,m2max,chemax,IC50m2,IC50che,KAunk,KEunk,DVunk,EC50unk,MAXunk,test_freq,SS,
1,5.453091148,0.20134873,6.777000656,5.383,0,0,7,7,1,1,7,5,0,1,2.12E-05
1,0.989481024,1.189854548,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,3.849419476,0.339185754,6.539974756,5.383,0,0,7,7,1,1,7,5,0,1,1.38E-05
1,4.184105362,0.310837578,6.576261745,5.383,0,0,7,7,1,1,7,5,0,1,1.44E-05
1,0.994828185,1.191897501,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,3.101943683,0.424263167,6.444929071,5.383,0,0,7,7,1,1,7,5,0,1,1.30E-05
1,9.533371317,0.077567932,7.146223205,5.383,0,0,7,7,1,1,7,5,0,1,6.70E-05
1,0.000197579,0.083152157,4.992617305,5.383,0,0,7,7,1,1,7,5,0,1,0.000450014
1,8.533333831,0.096918803,7.065675813,5.383,0,0,7,7,1,1,7,5,0,1,5.14E-05
1,1.648585143,0.768245367,6.189230301,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,9.942596001,0.067108691,7.212397705,5.383,0,0,7,7,1,1,7,5,0,1,8.30E-05
1,2.110908043,0.625150157,6.282130819,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,0.903301237,1.324616927,5.953528875,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,0.992095344,1.19045529,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,0.992702251,1.190846448,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,0.988051046,1.190007045,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,0.987207246,1.189412185,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,9.88814462,0.085758521,7.068870736,5.383,0,0,7,7,1,1,7,5,0,1,5.48E-05
1,0.992156389,1.190603827,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,0.988763452,1.191395339,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,0.990899153,1.189972587,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,8.694455147,0.119649601,6.945956872,5.383,0,0,7,7,1,1,7,5,0,1,3.61E-05
1,7.206608979,0.134989342,6.936756913,5.383,0,0,7,7,1,1,7,5,0,1,3.36E-05
1,2.198629439,0.59422701,6.299156972,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,9.000368428,0.08477318,7.113023364,5.383,0,0,7,7,1,1,7,5,0,1,6.01E-05
1,0.991216929,1.190239093,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,7.052354468,0.157558995,6.858907903,5.383,0,0,7,7,1,1,7,5,0,1,2.62E-05
1,0.989997644,1.189744286,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,0.987687758,1.188748153,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,0.932921101,1.272850135,5.970773598,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,0.989063777,1.188908214,6.000026944,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,5.519179528,0.221326754,6.720628877,5.383,0,0,7,7,1,1,7,5,0,1,1.82E-05
1,0.99221415,1.191394985,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,0.989468022,1.19054881,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,7.264531287,0.137024108,6.929737365,5.383,0,0,7,7,1,1,7,5,0,1,3.28E-05
1,0.990705931,1.189614739,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,8.127587945,0.103273558,7.075213803,5.383,0,0,7,7,1,1,7,5,0,1,5.53E-05
1,5.218494904,0.238017028,6.690696679,5.383,0,0,7,7,1,1,7,5,0,1,1.71E-05
1,1.11473647,1.06247959,6.049415376,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
