Time,0.1HZ,0.3HZ,0.7HZ,1HZ,3HZ,7HZ,10HZ,15HZ,30HZ,
18.48,321.655975,353.471985,548.91095,611.55304,678.390015,836.786987,869.786011,1048.709961,1183.599976,
18.5,322.189972,353.052002,545.70697,609.302002,678.429016,836.52002,869.136963,1048.589966,1183.369995,
18.52,321.999023,352.212982,542.349976,606.859985,678.237976,836.786987,869.557007,1048.400024,1183.410034,
18.54,322.228027,351.71698,538.954041,603.923035,678.46698,836.97699,869.747986,1048.550049,1183.410034,
18.56,321.732025,350.95401,535.940979,601.291016,678.656982,837.130005,869.481018,1048.709961,1183.26001,
18.58,321.541016,350.152985,532.202026,598.353027,678.695984,837.243958,869.365967,1048.400024,1183.109985,
18.6,321.350006,349.657013,528.692017,595.148987,678.619019,837.396973,869.252014,1048.060059,1182.950073,
18.62,321.427002,348.971008,525.677979,592.057983,678.656982,837.130005,869.481018,1048.550049,1182.76001,
18.64,321.57901,348.550995,522.28302,589.425964,678.542969,837.28302,869.328003,1048.320068,1182.459961,
18.66,321.57901,347.864014,519.268982,585.726013,678.313965,837.054016,869.786011,1048.290039,1182.189941,
18.68,321.732025,347.712006,515.950012,582.55896,677.89502,837.28302,870.052979,1048.359985,1182.039917,
18.7,321.694,347.101013,512.974976,579.659973,677.398987,837.09198,869.557007,1048.359985,1181.810059,
18.72,321.655975,346.453003,509.57901,576.302979,677.132019,837.28302,869.862,1048.290039,1181.72998,
18.74,321.655975,345.804016,506.946991,572.79303,676.520996,837.588013,870.128967,1048.290039,1182.189941,
18.76,321.541016,345.346008,503.857025,569.244995,675.682007,837.968994,870.205994,1048.169922,1181.920044,
18.78,321.503021,345.041016,501.187012,566.002014,675.948975,837.701965,870.625,1048.210083,1181.890015,
18.8,321.617004,344.354004,498.095978,562.874023,676.024963,837.664001,870.662964,1048.130005,1182.109985,
18.82,321.57901,343.706024,494.967987,560.088989,676.062988,837.817017,870.854004,1048.320068,1181.849976,
18.84,321.57901,343.629974,491.916016,558.525024,676.520996,837.817017,870.815979,1048.630005,1181.619995,
18.86,321.427002,342.828003,489.016998,557.114014,676.674011,837.512024,871.083008,1048.820068,1181.579956,
18.88,321.503021,342.218018,486.728027,556.465027,676.903015,837.320984,871.425964,1049.090088,1181.77002,
18.9,321.464996,342.218018,484.401001,557.685974,677.359985,837.778992,871.654968,1049.049927,1181.5,
18.92,321.694,341.455017,482.722015,559.325989,677.932983,837.930969,871.388,1049.049927,1181.849976,
18.94,321.236023,340.959015,481.234009,561.959045,678.085022,837.85498,871.502991,1049.090088,1181.77002,
18.96,321.57901,340.501007,481.005981,565.963989,678.085022,837.664001,871.541016,1048.969971,1181.579956,
18.98,321.694,340.463013,482.112,570.312988,678.085022,837.701965,871.654968,1049.090088,1181.849976,
19,321.388977,340.044006,484.134003,574.967041,678.161987,837.817017,871.502991,1049.049927,1181.429932,
19.02,321.197998,339.471008,487.949005,580.499023,678.008972,837.588013,871.578979,1049.23999,1181.01001,
19.04,321.083008,339.356995,491.648987,586.411987,677.742004,837.664001,871.692993,1049.319946,1180.930054,
19.06,321.121002,338.937012,496.951996,592.096985,677.627991,837.85498,872.036987,1049.359985,1180.73999,
19.08,321.617004,338.669983,502.97998,597.513977,677.169983,838.006958,871.999023,1049.090088,1180.590088,
19.1,321.464996,338.479004,509.503021,602.434998,677.245972,838.046021,872.112976,1049.390015,1180.400024,
19.12,321.464996,338.173981,517.018982,607.622986,676.940979,837.968994,871.77002,1049.390015,1180.170044,
19.14,321.464996,337.60199,524.304993,612.468018,677.016968,837.817017,872.112976,1049.319946,1179.710083,
19.16,321.160004,337.563995,531.705994,616.588013,677.169983,837.968994,872.075012,1048.820068,1179.059937,
19.18,321.312012,337.105988,538.878052,619.792969,677.550964,837.968994,872.151001,1048.939941,1179.059937,
19.2,321.617004,336.571991,546.049988,622.921021,677.817993,838.083984,872.112976,1049.23999,1179.059937,
19.22,321.541016,336.342987,553.260986,624.942993,678.122986,837.549988,872.112976,1049.01001,1178.48999,
19.24,321.427002,336.266998,559.440979,627.040955,678.35199,837.85498,872.22699,1049.049927,1177.880005,
19.26,321.57901,336.342987,565.354004,628.528992,678.505005,837.893005,872.380005,1048.779907,1177.650024,
19.28,322.113007,336.229004,570.770996,629.062988,678.580994,838.046021,872.494995,1048.779907,1177.380005,
19.3,323.143005,337.029999,575.730957,629.216003,678.848022,837.893005,872.646973,1048.320068,1177.040039,
19.32,324.89801,338.36499,580.041016,629.520996,678.276001,837.893005,872.799988,1048.439941,1176.73999,
19.34,327.531006,340.653992,584.008972,629.482971,678.161987,837.893005,872.722961,1048.47998,1176.130005,
19.36,331.001984,344.278015,586.71698,628.60498,678.046997,838.046021,872.53302,1048.130005,1175.969971,
19.38,335.388977,349.046997,588.929993,627.38501,677.359985,838.159973,872.914001,1047.910034,1175.930054,
19.4,340.386993,354.846008,590.951965,626.088013,676.979004,837.85498,873.067017,1047.680054,1175.519897,
19.42,346.223999,361.10202,592.364014,624.713989,676.75,837.85498,873.333984,1048.060059,1175.400024,
19.44,352.899994,368.769989,593.278992,623.265015,676.329956,837.701965,873.409973,1047.680054,1175.359985,
19.46,360.14801,376.553009,593.850952,621.433044,675.911011,837.588013,873.372009,1047.369995,1175.519897,
19.48,368.274017,384.869019,593.278992,618.83905,676.024963,837.778992,873.296021,1047.369995,1175.169922,
19.5,376.553009,393.682007,592.820984,615.825012,675.948975,837.588013,873.485962,1046.910034,1175.02002,
19.52,384.945007,403.028015,592.324951,613.079041,676.253967,837.320984,873.752991,1047.180054,1175.02002,
19.54,393.337982,411.803009,591.180969,610.485046,676.711975,837.510986,873.677002,1047.140015,1174.559937,
19.56,401.959991,420.576996,589.388,607.204041,677.132019,837.625977,873.218994,1047.070068,1174.140015,
19.58,410.352997,429.466003,587.557007,604.152039,676.979004,837.664001,873.257996,1047.140015,1173.840088,
19.6,418.89798,438.277985,585.497009,601.100037,677.245972,837.396973,873.485962,1047.070068,1173.300049,
19.62,426.757019,446.480011,583.208008,597.81897,677.437012,837.359009,873.409973,1047.410034,1172.880005,
19.64,434.768005,454.415009,581.605042,594.424011,677.245972,837.549988,873.562988,1047.030029,1173.109985,
19.66,442.321991,462.160004,578.667969,591.067017,676.825989,837.396973,873.677002,1047.219971,1172.72998,
19.68,449.34201,468.912018,576.03595,587.823975,677.016968,837.359009,873.257996,1047.099976,1171.890015,
19.7,456.360992,475.131012,573.251038,583.855957,676.291992,837.167969,873.180969,1046.839966,1172.119995,
19.72,463.113007,481.005981,569.473999,580.537048,675.948975,837.320984,873.180969,1047.070068,1172.119995,
19.74,468.302002,486.613983,566.117004,577.180054,675.795959,837.396973,872.951965,1046.98999,1171.659912,
19.76,473.872009,491.11499,562.453979,573.708984,675.60498,837.243958,872.762024,1047.099976,1171.890015,
19.78,478.792999,495.654999,560.204041,570.657043,675.414978,837.359009,872.799988,1047.099976,1171.810059,
19.8,482.341003,499.432007,556.122009,567.376038,675.453003,837.243958,872.646973,1047.070068,1171.849976,
